base_bid,pred_threshold,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
290,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
300,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
310,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
320,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
330,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
340,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
350,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
360,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
370,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
380,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
390,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
400,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
410,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
420,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
430,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
440,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
450,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
460,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
470,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
480,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
490,0.9000000000000001,2621,88,287533,0,0.03357497138496757,109703.54826402136,3267.4204545454545,0.3344872216924838
50,0.9500000000000001,937,72,88059,0,0.0768409818569904,93979.72251867662,1223.0416666666667,0.3358978371103134
60,0.9500000000000001,950,73,91583,0,0.07684210526315789,96403.15789473684,1254.5616438356165,0.33723384317703353
70,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
80,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
90,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
100,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
110,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
120,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
130,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
140,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
150,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
160,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
170,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
180,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
190,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
200,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
210,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
220,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
230,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
240,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
250,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
260,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
270,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
280,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
290,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
300,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
310,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
320,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
330,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
340,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
350,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
360,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
370,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
380,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
390,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
400,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
410,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
420,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
430,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
440,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
450,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
460,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
470,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
480,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
490,0.9500000000000001,955,73,93061,0,0.07643979057591622,97446.07329842933,1274.8082191780823,0.3370208618334127
