base_bid,pred_threshold,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
0.29999999999999993,0.4,16958,139.0,1402660.0,0,0.00819672131147541,82713.76341549712,10091.079136690647,0.257645305514158
0.32499999999999996,0.4,17337,139.0,1481368.0,0,0.008017534752263944,85445.46345965276,10657.323741007194,0.2575377935786311
0.35,0.4,17656,139.0,1551148.0,0,0.007872677843226098,87853.87403715451,11159.338129496404,0.2574508794332084
0.3749999999999999,0.4,17897,139.0,1604787.0,0,0.0077666648041571215,89667.93317315752,11545.230215827338,0.25738727160976704
0.3999999999999999,0.4,18089,139.0,1649552.0,0,0.007684227983857593,91190.8894908508,11867.280575539568,0.2573378095175873
0.42499999999999993,0.4,18198,139.0,1676449.0,0,0.007638202000219804,92122.70579184526,12060.78417266187,0.2573101939274046
0.44999999999999996,0.4,18257,139.0,1691608.0,0,0.007613518102645561,92655.3102919428,12169.841726618704,0.25729538358886006
0.47499999999999987,0.4,18311,139.0,1706098.0,0,0.007591065479766261,93173.39304243351,12274.086330935252,0.2572819120151325
0.4999999999999999,0.4,18349,139.0,1716608.0,0,0.007575344705433538,93553.21815902773,12349.697841726618,0.2572724795505329
0.5249999999999999,0.4,18373,139.0,1723469.0,0,0.007565449300604148,93804.4412997333,12399.057553956834,0.25726654230763524
0.5499999999999999,0.4,18385,139.0,1727029.0,0,0.007560511286374762,93936.85069350014,12424.669064748201,0.2572635794990976
0.5749999999999998,0.4,18387,139.0,1727629.0,0,0.007559688910643389,93959.26469788437,12428.98561151079,0.2572630860736588
0.5999999999999999,0.4,18387,139.0,1727629.0,0,0.007559688910643389,93959.26469788437,12428.98561151079,0.2572630860736588
0.6249999999999999,0.4,18387,139.0,1727629.0,0,0.007559688910643389,93959.26469788437,12428.98561151079,0.2572630860736588
0.6499999999999998,0.4,18387,139.0,1727629.0,0,0.007559688910643389,93959.26469788437,12428.98561151079,0.2572630860736588
0.6749999999999998,0.4,18387,139.0,1727629.0,0,0.007559688910643389,93959.26469788437,12428.98561151079,0.2572630860736588
0.6999999999999998,0.4,18387,139.0,1727629.0,0,0.007559688910643389,93959.26469788437,12428.98561151079,0.2572630860736588
0.7249999999999999,0.4,18387,139.0,1727629.0,0,0.007559688910643389,93959.26469788437,12428.98561151079,0.2572630860736588
0.7499999999999999,0.4,18387,139.0,1727629.0,0,0.007559688910643389,93959.26469788437,12428.98561151079,0.2572630860736588
0.7749999999999998,0.4,18387,139.0,1727629.0,0,0.007559688910643389,93959.26469788437,12428.98561151079,0.2572630860736588
0.7999999999999998,0.4,18387,139.0,1727629.0,0,0.007559688910643389,93959.26469788437,12428.98561151079,0.2572630860736588
